,snapped_at,price,market_cap,total_volume,stars,forks,issues_opened,issues_closed,pulls_opened,pulls_merged,pulls_closed,commits,issue_comments
2931,2023-08-17,1809.4604742643007,217444475880.3843,6472231164.689248,0,0,5,2,3,2,2,2,1
2932,2023-08-18,1675.862170945784,201482976932.07773,20962774898.104237,0,0,1,1,1,3,0,3,1
2933,2023-08-19,1660.6791095302815,199322878932.42487,11856910739.734947,0,0,1,0,0,0,0,0,1
2934,2023-08-20,1669.233454808334,200676423059.4708,8226872103.119698,0,0,0,0,0,0,0,0,1
2935,2023-08-21,1682.461825140931,202267391138.31247,6156816706.795544,0,0,3,5,3,2,0,2,1
2936,2023-08-22,1666.8404654985095,200439393151.86392,6712093708.842867,0,0,2,3,15,8,4,8,0
2937,2023-08-23,1635.191294137295,196541301460.12344,10108448994.686905,0,0,6,7,12,19,2,18,0
2938,2023-08-24,1679.123993491918,201763902449.85117,10823959050.709232,0,0,3,2,3,3,1,3,1
2939,2023-08-25,1658.3996538851384,199312028651.97318,6850697254.402818,0,0,2,2,5,7,2,7,1
2940,2023-08-26,1653.4293196573103,198709215180.56836,7030468153.067507,0,0,1,0,4,6,2,6,1
2941,2023-08-27,1645.9049996794286,197789939427.44345,2322940231.9234123,0,0,2,1,2,0,1,0,0
2942,2023-08-28,1656.9310584772877,199214693241.6577,2572900593.8254514,0,0,3,0,3,1,2,1,0
2943,2023-08-29,1653.198566161456,198642500829.7732,4779399186.377881,0,0,1,2,5,1,0,1,0
2944,2023-08-30,1730.1902578762465,207724452339.73703,15798207852.361956,0,0,2,5,2,1,2,1,1
2945,2023-08-31,1705.1081032258105,205067943948.6809,7523425414.671642,0,0,2,3,3,4,2,4,1
2946,2023-09-01,1645.1815254166893,197803774139.33783,11279510278.983656,0,0,4,1,1,0,0,0,0
2947,2023-09-02,1630.6058904999302,196004320566.4386,9227778945.887491,0,0,2,1,1,0,0,0,1
2948,2023-09-03,1636.1621989563407,196740112479.6953,3262521603.9087152,0,0,0,0,1,0,1,0,2
2949,2023-09-04,1635.4030431134638,196612298871.42145,4542394704.482584,0,0,1,0,0,2,1,2,2
2950,2023-09-05,1630.6275466678564,195725018396.24792,5906286578.073623,0,0,3,8,1,1,1,1,1
2951,2023-09-06,1633.077003857269,196210323898.26404,6218544481.16628,0,0,0,1,5,4,0,2,1
2952,2023-09-07,1632.9024163463462,196288430172.8556,7246472222.521928,0,0,4,1,3,4,0,3,2
2953,2023-09-08,1646.3050827277937,197814700367.66592,6834398037.677842,0,0,3,1,4,3,0,2,1
2954,2023-09-09,1636.354258593187,196733382406.69147,7077406725.09963,0,0,0,0,4,0,0,0,4
2955,2023-09-10,1634.4459462937054,196524550291.2688,2588492462.723674,0,0,0,0,0,0,1,0,3
2956,2023-09-11,1617.486179584741,194563248123.9965,6682429116.848482,0,0,0,4,2,3,0,2,2
2957,2023-09-12,1549.8934231592937,186283839916.62595,12284774715.493246,0,0,0,4,5,0,0,2,2
2958,2023-09-13,1594.974501393525,191687080858.3302,11290460280.977287,0,0,5,0,10,4,2,4,1
2959,2023-09-14,1607.736697039678,193243620018.56183,7824745808.137917,0,0,2,1,6,8,1,8,2
2960,2023-09-15,1626.436340686946,195463813946.392,8399894536.861646,0,0,2,2,7,3,0,3,0
2961,2023-09-16,1641.9347582842215,197321595722.872,6794504241.698757,0,0,2,1,1,0,0,0,1
2962,2023-09-17,1634.4198849990876,196489101206.889,4301244951.269605,0,0,2,3,1,5,1,7,1
2963,2023-09-18,1622.47877705834,194894815433.2932,4510503165.419271,0,0,2,1,10,0,3,0,2
2964,2023-09-19,1636.6346089914616,196866517080.99243,9941458718.149675,0,0,3,1,8,8,1,7,2
2965,2023-09-20,1643.69841825706,197579394306.666,7059055142.620994,0,0,0,1,7,3,2,1,2
2966,2023-09-21,1621.5329552921687,195238284476.48944,8720556237.90573,0,0,6,1,2,2,1,1,2
2967,2023-09-22,1583.824247006604,190533550315.61185,8689409317.938787,0,0,0,2,4,6,0,6,0
2968,2023-09-23,1593.47015355046,191671036661.16183,5032536233.345791,0,0,2,0,1,0,0,0,0
2969,2023-09-24,1593.1799744357936,191463785607.09103,2737157669.674098,0,0,0,0,3,0,0,0,2
2970,2023-09-25,1580.4777945863666,190012572341.59976,4019151198.2509913,0,0,1,0,8,8,3,8,1
2971,2023-09-26,1588.471183440202,190754565038.93527,5882822941.20384,0,0,1,2,12,5,5,5,2
2972,2023-09-27,1592.4861256187212,191614654068.4459,4739690827.753225,0,0,1,0,4,1,0,1,0
2973,2023-09-28,1597.4168102614992,192175393181.7551,5727217120.031466,0,0,4,1,8,6,1,8,0
2974,2023-09-29,1652.196396535431,198707180238.3852,13122144914.120922,0,0,1,0,3,7,0,8,1
2975,2023-09-30,1667.9888487709648,200591326138.499,11095088769.99322,0,0,0,0,0,0,0,0,2
2976,2023-10-01,1670.9989557571496,200867042112.70465,5460542606.6502695,0,0,0,0,2,0,0,0,0
2977,2023-10-02,1733.8180349156962,208616290407.59848,8645520966.513845,0,0,3,1,2,1,1,1,2
2978,2023-10-03,1665.2764251106737,200172602294.2138,14431074410.00186,0,0,4,4,5,6,3,6,2
2979,2023-10-04,1656.3220030722484,199352909263.55,7250285380.42555,0,0,3,5,4,3,0,3,2
2980,2023-10-05,1648.1933725281149,198232748756.17667,8175156481.925116,0,0,4,2,6,0,0,0,1
2981,2023-10-06,1612.9948892467298,193905617404.47992,8787267282.127947,0,0,2,2,3,0,0,0,2
2982,2023-10-07,1646.393402292886,197904394911.01013,8345308634.790774,0,0,2,1,1,2,0,1,2
2983,2023-10-08,1635.0828552489816,196552291634.25327,3685199369.829911,0,0,4,0,6,0,2,0,1
2984,2023-10-09,1634.2216551482747,196420396270.57187,5142739595.525261,0,0,3,3,4,0,0,0,3
2985,2023-10-10,1580.1777604853462,190023356509.71805,10498003428.26044,0,0,5,4,11,9,5,8,6
2986,2023-10-11,1567.4582264892952,188607402750.23563,8495369532.839566,0,0,2,5,4,5,1,6,4
2987,2023-10-12,1564.9162030441023,188207961818.06888,8015939736.17274,0,0,0,3,4,1,1,3,3
2988,2023-10-13,1536.812804708381,184921581767.45752,9246820572.20174,0,0,1,0,13,9,7,9,2
2989,2023-10-14,1550.9668729956577,186499171781.44952,7362297687.284468,0,0,1,1,2,0,0,0,3
2990,2023-10-15,1555.4562079337263,187282206956.7056,3481897793.4944234,0,0,1,0,0,0,0,0,1
2991,2023-10-16,1557.7608092483292,187396158882.85187,4201310278.827138,0,0,1,0,9,2,2,2,1
2992,2023-10-17,1601.2321896426622,192317986892.3589,14887178566.969343,0,0,1,3,7,12,3,13,2
2993,2023-10-18,1565.060587724063,188245637231.07703,7529155375.240333,0,0,4,2,7,1,2,1,3
2994,2023-10-19,1564.0711872017082,188182177984.6937,7161437899.834143,0,0,2,6,4,3,0,3,4
2995,2023-10-20,1568.3746833451946,188300682203.6159,8131899029.010305,0,0,4,2,5,1,1,1,3
2996,2023-10-21,1603.9099355967796,192964601205.1603,10739505720.057476,0,0,0,1,0,0,0,0,5
2997,2023-10-22,1629.2955293417388,195866648537.69147,6818675335.582143,0,0,1,1,2,2,0,2,0
2998,2023-10-23,1664.5706380939323,197491207720.22275,8470836764.501468,0,0,3,1,6,8,2,7,1
2999,2023-10-24,1764.9303085804013,212527885674.17044,23272549997.825783,0,0,1,1,4,0,2,0,2
3000,2023-10-25,1784.773410988584,214740097898.5592,28137390855.35382,0,0,1,2,1,5,1,5,2
3001,2023-10-26,1785.555149097494,214935538924.01108,15647597829.544785,0,0,0,0,8,1,5,1,4
3002,2023-10-27,1804.1617691384567,216879040348.27588,19864145386.364857,0,0,0,0,7,3,2,3,0
3003,2023-10-28,1780.5704118622923,214351226094.45343,12329788100.96478,0,0,2,0,1,0,1,0,0
3004,2023-10-29,1776.3535658345309,213698048381.15945,5385051173.590621,0,0,0,0,1,0,0,0,1
3005,2023-10-30,1798.1654135455135,215950565096.1834,6733870972.011415,0,0,0,0,3,0,3,0,3
3006,2023-10-31,1809.639301345049,217544224998.03268,12283936341.05182,0,0,2,1,4,5,1,5,2
3007,2023-11-01,1816.803148929945,218052557576.0985,10712345068.7021,0,0,4,0,5,0,1,0,0
3008,2023-11-02,1846.482230513473,222024443887.90036,18025272109.67057,0,0,0,3,2,2,2,1,1
3009,2023-11-03,1800.9071798806326,216775540617.1553,15441869609.99988,0,0,0,1,5,2,2,2,2
3010,2023-11-04,1834.1730567056395,220418913057.4458,12992122083.558926,0,0,2,1,1,0,0,0,1
3011,2023-11-05,1855.454385276214,223507407757.9744,8686638673.41189,0,0,0,1,2,0,1,0,1
3012,2023-11-06,1895.9380660074169,227772620755.0978,12950158459.808771,0,0,0,0,2,0,1,0,2
3013,2023-11-07,1898.5182255844231,228021051988.9896,12499005108.482542,0,0,4,4,6,4,3,4,2
3014,2023-11-08,1887.315321843377,226838264619.02615,16015418080.253284,0,0,3,0,8,1,1,1,1
3015,2023-11-09,1891.491779137154,227339109898.11093,11363875212.379084,0,0,8,3,2,3,4,3,2
3016,2023-11-10,2128.6095039438637,255606798758.6788,43401498655.145584,0,0,2,2,6,6,2,6,4
3017,2023-11-11,2078.853466304058,250188481452.51236,25647329729.074715,0,0,0,1,0,0,0,0,4
3018,2023-11-12,2052.994586063755,246828307403.76892,14070951950.662403,0,0,1,0,4,0,2,0,3
3019,2023-11-13,2046.0870799735533,246086372437.43423,9202824690.86152,0,0,2,1,3,0,1,0,2
3020,2023-11-14,2060.5328561356905,248110456054.52948,21731324925.731487,0,0,0,0,5,5,1,5,3
3021,2023-11-15,1980.5154306252412,238322049371.8137,21308023194.014256,0,0,2,0,8,7,2,7,1
3022,2023-11-16,2061.635532253063,247252247163.20584,22504704552.247604,0,0,0,0,1,0,0,0,1
3023,2023-11-17,1962.243839589886,235765269163.39795,23688548271.260708,0,0,1,0,8,2,3,2,1
3024,2023-11-18,1956.5174321166123,235552986140.5357,21074972017.71192,0,0,0,0,1,1,1,0,3
3025,2023-11-19,1962.6305661102024,236086751710.85895,13274234821.204763,0,0,0,0,3,0,3,0,4
3026,2023-11-20,2011.1267210635333,242034207822.1622,11281190664.855837,0,0,6,3,7,4,2,4,3
3027,2023-11-21,2022.3881475372507,243006229904.03052,16799253254.276203,0,0,10,3,3,6,3,6,4
3028,2023-11-22,1940.4448103653,233744228838.17505,20758981846.62923,0,0,0,1,6,8,2,7,0
3029,2023-11-23,2065.9414413104028,248555178589.6872,25168416335.34777,0,0,2,1,3,3,0,3,1
3030,2023-11-24,2062.269551857858,247876188093.7795,13614279337.488348,0,0,2,1,9,1,0,1,2
3031,2023-11-25,2080.8517575183496,250091072371.2108,20665503027.73338,0,0,1,0,4,1,1,1,2
3032,2023-11-26,2085.426621540017,250789193104.9349,6530490765.972065,0,0,0,0,0,0,0,0,4
3033,2023-11-27,2064.0742181655314,248377596959.2049,12075707002.739227,0,0,3,3,3,2,1,2,0
3034,2023-11-28,2030.000505811856,243720423942.89383,19226881871.14826,0,0,4,0,1,8,7,8,0
3035,2023-11-29,2048.535256652576,246262800348.0733,16424574534.70982,0,0,0,1,3,2,1,2,1
3036,2023-11-30,2025.9373276989,244001473817.2662,13099062740.857197,0,0,2,1,4,1,0,1,3
3037,2023-12-01,2051.7567179447,246848217845.1464,11625915810.90232,0,0,0,46,4,4,4,3,0
3038,2023-12-02,2085.71236132094,250640652575.9316,19913080652.27421,0,0,0,1,2,0,0,0,1
3039,2023-12-03,2165.297880951399,260240551667.01883,14460351398.390474,0,0,1,0,0,0,0,0,2
3040,2023-12-04,2190.7040403697074,263980793708.9081,13166580462.9591,0,0,1,10,3,4,0,4,3
3041,2023-12-05,2242.961542677477,269584983992.8464,30345337042.00411,0,0,4,5,1,3,4,3,1
3042,2023-12-06,2294.0951698534136,275703016277.70374,28729334531.59492,0,0,2,0,4,1,1,1,2
3043,2023-12-07,2232.0254402104606,268795534917.09488,21223942410.36482,0,0,1,1,5,2,0,2,2
3044,2023-12-08,2354.386930946088,283213143190.7205,25387351572.19284,0,0,2,6,0,5,0,5,1
3045,2023-12-09,2359.889056483325,283054038646.35785,20568283522.94774,0,0,1,1,0,0,0,0,2
3046,2023-12-10,2341.07248115182,281067496144.66614,15387242081.073635,0,0,0,1,1,0,0,0,3
3047,2023-12-11,2352.098728488917,282723216106.4694,10817893038.042538,0,0,2,2,2,0,3,0,3
3048,2023-12-12,2222.346838400032,267009290987.55844,18600214563.342213,0,0,4,1,3,3,4,3,5
3049,2023-12-13,2200.3337161808727,264706953102.87967,11775411206.200735,0,0,0,1,2,3,0,2,2
3050,2023-12-14,2260.8823525751127,271717710927.8944,17312498671.815353,0,0,3,0,4,0,2,0,4
3051,2023-12-15,2317.465074373697,278468385078.2856,18515638424.0283,0,0,3,3,3,1,0,1,2
3052,2023-12-16,2219.9516178764084,267126085639.7962,15188397489.44516,0,0,0,0,1,0,1,0,1
3053,2023-12-17,2227.936447135476,267401843617.0704,8454757543.524233,0,0,2,0,2,0,0,0,1
3054,2023-12-18,2199.540121188385,264433892856.22263,8867828029.60357,0,0,3,2,5,9,3,10,4
3055,2023-12-19,2216.929013563485,266320508900.2563,14071140889.309969,0,0,0,1,8,5,3,6,4
3056,2023-12-20,2176.839412657436,261622480885.4028,15258004716.30936,0,0,1,1,2,4,0,4,4
3057,2023-12-21,2198.421404460542,264119934496.6169,19155737312.5646,0,0,2,0,8,1,4,1,3
3058,2023-12-22,2236.186961753279,268661930922.998,19466743544.995804,0,0,4,2,9,2,2,3,1
3059,2023-12-23,2327.048962711535,279870641392.9921,23783915985.97625,0,0,0,0,0,0,0,0,2
3060,2023-12-24,2310.955662998272,278079278701.17706,9758407679.07541,0,0,0,1,1,0,0,0,2
3061,2023-12-25,2264.911143671657,272522653481.91705,12635088285.645493,0,0,0,0,0,0,0,0,2
3062,2023-12-26,2273.632612114653,273465660867.21103,11373112598.880953,0,0,2,1,0,1,1,1,3
3063,2023-12-27,2230.8761843957795,268089393468.35117,15654849177.200323,0,0,2,0,1,0,1,0,0
3064,2023-12-28,2376.771249284193,285529301721.8697,25167308054.85203,0,0,1,1,1,2,0,2,0
3065,2023-12-29,2345.2607087446872,282759891474.44507,21940267876.989635,0,0,1,0,5,0,1,0,2
3066,2023-12-30,2299.52620727526,275996795853.5979,18135119123.505463,0,0,0,1,0,2,1,2,3
3067,2023-12-31,2294.3440063451,275712397143.1602,13896242967.902512,0,0,0,0,0,0,0,0,1
3068,2024-01-01,2279.941008568961,274292310008.218,6715146404.608721,0,0,0,0,1,0,0,0,2
3069,2024-01-02,2350.026286008509,282101525979.4972,9173151405.888998,0,0,4,3,1,2,0,2,2
3070,2024-01-03,2360.7821195890947,282763246110.9591,20590257636.09842,0,0,1,4,1,1,0,1,2
3071,2024-01-04,2211.1708278638766,265547288684.8233,34451776444.05685,0,0,0,0,2,2,0,2,1
3072,2024-01-05,2270.977439333732,273109328387.3609,18341104523.019344,0,0,2,0,4,1,2,1,1
3073,2024-01-06,2267.087035484658,271936377917.22253,18739484389.94619,0,0,0,0,1,0,1,0,1
3074,2024-01-07,2241.5108270042424,269489631471.8874,8619189687.821476,0,0,0,0,0,0,0,0,2
3075,2024-01-08,2220.151561688879,266240104433.8105,10135753412.671106,0,0,1,1,4,4,0,4,1
3076,2024-01-09,2331.6603294356382,280315688401.5355,26223624729.10309,0,0,0,0,5,3,4,3,1
3077,2024-01-10,2341.160624264102,281144258787.4874,21533561122.854744,0,0,1,6,5,1,1,3,2
3078,2024-01-11,2588.769163919145,310821894359.1542,44008144956.97653,0,0,1,1,7,1,1,2,2
3079,2024-01-12,2618.329861896492,315246203688.67664,40605826834.77032,0,0,1,3,5,11,2,9,2
3080,2024-01-13,2524.5016938912413,302053601477.7291,46082131081.854485,0,0,1,0,2,0,0,0,2
3081,2024-01-14,2575.9247354333543,309464480794.1958,23318906536.949352,0,0,8,9,0,2,0,2,2
3082,2024-01-15,2477.9374784307734,298600912656.6915,16820089427.876768,0,0,1,0,5,6,4,5,2
3083,2024-01-16,2515.3199803936955,302747945005.6386,13348139613.156063,0,0,0,1,4,2,1,2,2
3084,2024-01-17,2589.4826316304293,311194334965.7176,18488915209.86314,0,0,1,0,7,2,1,2,2
3085,2024-01-18,2528.3287854519394,303773198603.9342,17068418335.9985,0,0,2,2,6,2,1,1,2
3086,2024-01-19,2467.3289785137254,296559270703.1602,15098459635.774988,0,0,2,0,2,2,1,2,2
3087,2024-01-20,2489.6180646533794,299282759814.2279,13514569417.235489,0,0,0,1,4,1,1,1,2
3088,2024-01-21,2470.2636151036777,296860256191.2496,4996301224.731121,0,0,1,1,0,0,0,0,2
3089,2024-01-22,2454.909543339834,295225509771.24744,4334792607.360363,0,0,2,3,3,1,1,1,2
3090,2024-01-23,2307.5870034987734,277803770131.5404,15106296459.023476,0,0,2,0,5,10,1,10,2
3091,2024-01-24,2241.942776155338,269197026588.32983,17683786156.38525,0,0,3,4,5,3,3,4,1
3092,2024-01-25,2236.7393130974074,268773564276.82663,10625253854.769924,0,0,2,2,5,0,2,0,2
3093,2024-01-26,2219.6145274459245,266831912453.99655,9966399827.608324,0,0,2,1,4,1,2,1,1
3094,2024-01-27,2268.8707315074744,272427889718.48172,10737037817.034204,0,0,0,0,1,1,0,1,2
3095,2024-01-28,2267.907851752534,272538684736.3818,4896940248.153276,0,0,2,0,1,0,1,0,1
3096,2024-01-29,2257.054464645605,271358148811.4852,6994793950.05812,0,0,0,0,2,3,2,3,2
3097,2024-01-30,2314.59472753004,278333996261.6204,8669925102.933998,0,0,1,2,2,1,2,1,2
3098,2024-01-31,2344.001400019654,281132447253.58405,11126446197.799234,0,0,3,2,5,2,2,2,2
3099,2024-02-01,2282.485867015841,274484617898.52283,11853310774.419683,0,0,2,1,4,0,4,0,2
3100,2024-02-02,2301.737299308667,276594158634.78186,9678169139.51159,0,0,2,3,6,3,1,3,3
3101,2024-02-03,2307.4329984830933,277280144884.45764,7666446064.332116,0,0,0,1,3,0,1,0,2
3102,2024-02-04,2294.715924804408,275659236415.4575,4685406125.507428,0,0,3,2,0,1,0,1,1
3103,2024-02-05,2290.084492877089,275036393714.7881,5694619446.57298,0,0,1,2,5,4,3,4,1
3104,2024-02-06,2298.669906674278,276235426059.15094,7987582984.021008,0,0,4,4,2,2,0,2,1
3105,2024-02-07,2372.760878734525,285135262492.3447,10525807971.402328,0,0,2,1,6,5,2,5,2
3106,2024-02-08,2424.073040465209,291577099200.45905,10632263734.878746,0,0,2,2,5,5,0,5,1
3107,2024-02-09,2420.9685614791365,291262614487.10425,11000404082.586426,0,0,2,1,4,5,1,6,1
3108,2024-02-10,2487.8508971967804,299195541764.75714,15268873489.395958,0,0,2,0,0,0,0,0,3
3109,2024-02-11,2499.4921841564314,300386801746.0373,6350552320.643601,0,0,1,1,1,0,0,0,2
3110,2024-02-12,2505.076808453919,300920593632.2626,7498249910.857773,0,0,2,3,4,0,0,0,3
3111,2024-02-13,2657.990407976775,318954602301.2163,15004272817.756506,0,0,0,1,1,4,1,3,2
3112,2024-02-14,2641.5360974921623,317202178157.9689,20206467469.25591,0,0,2,0,6,2,1,2,3
3113,2024-02-15,2780.372974906562,334517950729.3397,23414613028.17406,0,0,2,3,6,10,1,9,3
3114,2024-02-16,2826.821475855177,339786694521.5841,25584981558.624416,0,0,2,1,3,2,0,2,2
3115,2024-02-17,2807.3717030539606,337473828365.6669,16920199808.88798,0,0,2,1,3,1,0,1,2
3116,2024-02-18,2788.561332499608,335189522076.6866,18359069390.21388,0,0,3,1,3,0,0,0,2
3117,2024-02-19,2874.945276040071,345342293610.9262,24082010034.68869,0,0,1,4,8,4,4,4,2
3118,2024-02-20,2943.723084777655,353799552082.8669,16450190201.022863,0,0,1,2,11,3,1,3,3
3119,2024-02-21,3015.438952062055,362259530911.22736,22509955315.75328,0,0,2,2,9,3,2,5,2
3120,2024-02-22,2977.0820166829903,358396919523.1304,20964306604.965725,0,0,5,9,3,2,1,2,2
3121,2024-02-23,2974.1315861319918,357231363983.11096,20347103477.61334,0,0,3,0,1,1,0,1,3
3122,2024-02-24,2926.2859129063518,351923786349.8605,14754511206.054205,0,0,0,0,4,0,0,0,1
3123,2024-02-25,2988.317384063568,358958857165.6327,11389585546.195946,0,0,4,1,8,0,0,0,2
3124,2024-02-26,3113.4082982877167,374096903874.8583,15776617346.687586,0,0,2,5,11,8,6,8,1
3125,2024-02-27,3173.62994683714,381265474877.3842,20165329047.545666,0,0,2,3,8,2,1,4,2
3126,2024-02-28,3242.0476538223666,389432101336.1533,23696521431.11392,0,0,5,4,8,6,3,6,1
3127,2024-02-29,3380.8039555421246,404949329424.75433,36665804472.19711,0,0,6,4,7,5,5,5,2
3128,2024-03-01,3347.690472423345,403025040377.09424,31202875938.14032,0,0,6,5,6,0,0,0,2
3129,2024-03-02,3431.75199772032,413003335539.6049,18691101659.270218,0,0,0,0,5,2,3,2,2
3130,2024-03-03,3421.89214692414,411127183431.9037,13440796396.989847,0,0,0,0,3,0,0,0,4
3131,2024-03-04,3487.190931866777,418233465071.6696,15521857774.32606,0,0,2,2,10,9,9,9,1
3132,2024-03-05,3634.311067557102,436264151585.7691,30343202732.344658,0,0,2,4,6,12,3,12,1
3133,2024-03-06,3581.5348849085663,430091528234.3316,48669816283.38956,0,0,2,0,7,8,4,8,1
3134,2024-03-07,3822.365818156151,458288266056.3264,39700333919.05692,0,0,4,5,10,3,3,3,2
3135,2024-03-08,3861.900999013773,464203366204.0903,25205795146.622765,0,0,2,0,7,2,3,2,2
3136,2024-03-09,3893.613884196704,467263068859.23145,27874421858.85126,0,0,0,0,6,0,3,0,1
3137,2024-03-10,3916.041187699099,470299637817.7936,12069974984.534365,0,0,1,0,0,1,0,1,4
3138,2024-03-11,3887.473104733291,466687383451.4314,17287014475.12306,0,0,0,1,10,4,6,4,4
3139,2024-03-12,4070.6040749869994,488931556413.2426,32017734619.898235,0,0,3,1,13,6,13,6,3
3140,2024-03-13,3978.685771378112,477282030875.5,29816123516.352203,0,0,8,5,7,7,2,7,4
3141,2024-03-14,4007.9121260756656,480989408310.4244,24518272534.97694,0,0,2,5,9,2,4,2,4
3142,2024-03-15,3879.038366642958,465517630856.3542,27637220056.20402,0,0,2,1,5,5,3,4,3
3143,2024-03-16,3738.381184462065,449221029692.6131,38514576896.82427,0,0,2,0,0,0,0,0,3
3144,2024-03-17,3514.222472178163,422006707853.2583,20314832749.48201,0,0,0,1,6,0,0,0,3
3145,2024-03-18,3643.280347379834,437397993876.3647,22282396647.17685,0,0,0,2,5,2,2,2,3
3146,2024-03-19,3525.893640670024,423582810891.4091,24255010456.17668,0,0,2,1,4,5,3,5,3
3147,2024-03-20,3171.293836639821,381561860658.1416,37133280150.8351,0,0,3,1,8,11,2,11,3
3148,2024-03-21,3515.6884318548646,422699933046.073,42295137774.34776,0,0,1,2,5,1,2,1,3
3149,2024-03-22,3493.4304387798707,419250201097.8779,24617005638.07842,0,0,3,2,4,4,2,5,2
3150,2024-03-23,3322.891277320318,398004903397.5174,22143063329.60288,0,0,1,0,2,0,0,0,3
3151,2024-03-24,3353.371241538487,402787267255.3501,13554704159.635406,0,0,3,0,3,1,1,1,2
3152,2024-03-25,3454.257071389558,415227254119.21,12747604656.722906,0,0,2,2,6,5,4,5,3
3153,2024-03-26,3588.493402189288,429834400084.3752,19900586068.611336,0,0,3,2,14,6,2,6,1
3154,2024-03-27,3591.5485279028403,430639202176.3594,20094722140.101074,0,0,4,4,11,4,6,4,2
3155,2024-03-28,3505.2181161826984,419542828392.9917,20203376602.227142,0,0,2,3,13,7,0,6,2
3156,2024-03-29,3560.26151146781,427723174069.2191,17254415551.733036,0,0,6,3,11,0,1,0,2
3157,2024-03-30,3516.096057627979,422181197071.7956,13632549894.688292,0,0,1,0,1,0,1,0,2
3158,2024-03-31,3507.6606559474685,420903294887.9552,10414010868.767834,0,0,4,1,2,0,0,0,2
3159,2024-04-01,3644.767598784896,437709753307.89496,10412761139.068478,0,0,1,0,8,3,1,3,1
3160,2024-04-02,3508.2477201085417,421860021837.67065,17482844811.257694,0,0,2,7,7,8,7,9,1
3161,2024-04-03,3274.901203544406,393781420276.9656,23868370966.89369,0,0,2,1,5,1,3,1,1
3162,2024-04-04,3316.6829546775257,398415781571.0026,16747190219.448904,0,0,0,2,4,11,2,11,2
3163,2024-04-05,3332.089836615912,399925086690.5432,14937774084.622332,0,0,5,2,9,3,2,2,1
3164,2024-04-06,3320.281588983444,399471237820.5192,16263669860.819763,0,0,1,0,4,6,2,5,2
3165,2024-04-07,3362.838907503287,403433979836.3418,8771021395.59551,0,0,2,0,6,0,1,0,2
3166,2024-04-08,3453.4361261792887,414896585077.9774,9023927898.393978,0,0,2,0,7,6,1,6,1
3167,2024-04-09,3695.239391141908,443574943819.1214,17999535003.639297,0,0,2,5,3,7,3,7,1
3168,2024-04-10,3503.6535996841044,421250062703.5877,18894649449.12416,0,0,3,3,2,1,1,1,1
3169,2024-04-11,3539.7630640649413,425100745638.6984,18116500905.294914,0,0,0,2,6,2,2,2,2
3170,2024-04-12,3508.578498448644,421184318805.19366,14665003517.99341,0,0,1,0,8,0,3,0,1
3171,2024-04-13,3245.5005926983195,389342347417.11646,20300936214.359665,0,0,1,1,0,0,0,0,2
3172,2024-04-14,3022.0057852476043,363676686678.5162,30855880984.66004,0,0,0,1,3,0,0,0,2
3173,2024-04-15,3157.683765827796,379419782687.94165,26426482425.143723,0,0,6,0,12,5,1,5,2
3174,2024-04-16,3101.190735674771,372249695864.1781,23408068977.225063,0,0,4,0,7,10,7,10,1
3175,2024-04-17,3083.7060147660677,370234131392.0656,19716139064.53935,0,0,3,2,3,6,1,4,2
3176,2024-04-18,2982.6157347098,358157898515.81726,18555883608.901867,0,0,2,7,9,3,2,3,2
3177,2024-04-19,3064.911592229428,368394773234.49,15776619346.387112,0,0,2,2,7,3,2,3,2
3178,2024-04-20,3065.682561565907,368924952677.7875,21398170387.2802,0,0,0,0,8,0,0,0,2
3179,2024-04-21,3152.1915066519477,378601475454.5042,9245604715.543312,0,0,1,0,3,2,1,2,2
3180,2024-04-22,3147.13775429932,377835271557.1954,9264213264.253492,0,0,5,4,5,6,4,6,2
3181,2024-04-23,3199.769589894069,384466906716.16833,12101339610.34102,0,0,1,1,18,6,12,6,2
3182,2024-04-24,3218.9672686428075,392775107740.5133,11111254140.889095,0,0,1,22,11,8,9,10,1
3183,2024-04-25,3138.814357009402,383068563917.3423,14931662515.529316,0,0,2,10,12,7,4,7,1
3184,2024-04-26,3157.6193174815944,385360500023.0152,14827151368.90256,0,0,2,2,6,2,3,2,2
3185,2024-04-27,3131.419219740052,381832436730.7926,11150981612.611172,0,0,1,0,1,0,1,0,2
3186,2024-04-28,3259.2522227654413,397162781507.14,12739849720.355131,0,0,3,0,3,1,0,1,1
3187,2024-04-29,3259.503404256033,398637824441.876,10786187404.455635,0,0,4,6,2,1,2,1,1
3188,2024-04-30,3213.6890004948136,392350038771.6116,15480798749.513744,0,0,3,0,3,13,3,13,1
3189,2024-05-01,3018.549635877818,368786372970.944,19251155949.751816,0,0,2,0,2,0,0,0,1
3190,2024-05-02,2976.0902075157046,364276973974.7534,22064350438.40904,0,0,2,3,2,5,3,5,1
3191,2024-05-03,2988.5486490452654,358796765165.93835,14175880226.413488,0,0,2,1,4,1,1,0,1
3192,2024-05-04,3102.1512923656555,373187731785.7064,13929437694.673723,0,0,0,0,2,0,2,0,1
3193,2024-05-05,3115.0233215730136,374188248701.176,8430889402.258022,0,0,1,0,2,0,0,0,1
3194,2024-05-06,3136.57511039041,376477227799.9195,8027546635.921553,0,0,2,1,6,6,1,4,1
3195,2024-05-07,3064.5913995603364,368312963227.33984,13196102657.36935,0,0,1,4,8,4,2,4,1
